date,open,high,low,close,volume
1445945580000,1889.61,1890.72,1889.61,1890.29,89.73
1445945640000,1890.31,1890.32,1888.2,1888.4,175.565
1445945700000,1888.41,1891.14,1888.34,1890.68,294.804
1445945760000,1890.68,1892.77,1890.34,1891.8,418.084
1445945820000,1891.8,1896.0,1891.56,1895.51,1167.438
1445945880000,1895.51,1895.63,1892.63,1893.85,426.393
1445945940000,1893.86,1894.35,1892.93,1893.68,394.497
1445946000000,1893.7,1894.12,1892.17,1893.92,264.763
1445946060000,1893.92,1895.0,1893.91,1894.23,208.862
1445946120000,1894.79,1894.79,1892.55,1894.13,350.456
1445946180000,1894.13,1895.59,1894.09,1895.5,442.824
1445946240000,1895.56,1895.56,1893.88,1894.2,286.119
1445946300000,1894.3,1894.49,1893.77,1893.94,140.72
1445946360000,1893.94,1895.89,1893.89,1895.6,347.524
1445946420000,1895.87,1896.0,1894.55,1894.84,356.764
1445946480000,1894.85,1894.96,1894.0,1894.2,204.598
1445946540000,1894.26,1894.45,1892.92,1893.62,406.991
1445946600000,1893.63,1893.89,1892.42,1893.63,250.198
1445946660000,1893.63,1894.21,1892.98,1894.07,300.646
1445946720000,1894.07,1894.99,1893.91,1894.36,188.207
1445946780000,1894.36,1894.4,1893.2,1893.99,116.456
1445946840000,1893.99,1894.11,1893.78,1893.78,61.583
1445946900000,1893.78,1893.91,1892.8,1893.0,172.601
1445946960000,1893.0,1893.0,1891.13,1892.13,318.49
1445947020000,1892.35,1893.4,1892.07,1892.67,274.257
1445947080000,1892.65,1893.99,1892.6,1893.65,206.36
1445947140000,1893.65,1893.8,1893.09,1893.49,171.927
1445947200000,1893.47,1894.0,1893.42,1894.0,177.37
1445947260000,1894.0,1894.1,1893.61,1893.61,133.376
1445947320000,1893.61,1893.99,1893.49,1893.96,66.821
1445947380000,1893.97,1894.0,1891.54,1892.89,428.242
1445947440000,1892.9,1893.54,1892.38,1892.38,179.455
1445947500000,1892.5,1892.68,1891.81,1892.21,103.232
1445947560000,1892.0,1893.42,1892.0,1892.83,117.634
1445947620000,1892.99,1893.02,1892.31,1893.0,73.993
1445947680000,1892.94,1893.08,1892.25,1892.65,92.123
1445947740000,1892.69,1893.78,1892.69,1893.23,162.319
1445947800000,1893.21,1893.62,1892.0,1893.01,420.636
1445947860000,1893.01,1893.04,1892.0,1892.35,190.347
1445947920000,1892.35,1893.78,1892.24,1893.38,269.574
1445947980000,1893.38,1893.39,1892.32,1892.43,127.186
1445948040000,1892.51,1893.0,1892.51,1893.0,146.136
1445948100000,1892.98,1894.0,1892.97,1893.77,362.617
1445948160000,1893.77,1894.0,1893.3,1893.57,174.964
1445948220000,1893.52,1893.52,1892.44,1892.6,284.564
1445948280000,1892.6,1893.14,1892.4,1892.76,120.179
1445948340000,1892.76,1894.2,1892.74,1894.2,135.447
1445948400000,1894.2,1894.2,1890.0,1892.07,787.638
1445948460000,1892.07,1892.87,1887.88,1889.09,1366.548
1445948520000,1889.22,1889.44,1887.5,1887.83,852.738
1445948580000,1887.91,1891.6,1887.83,1889.25,993.87
1445948640000,1889.41,1890.95,1887.83,1889.37,674.327
1445948700000,1889.46,1890.99,1888.54,1889.89,574.141
1445948760000,1889.89,1890.35,1889.01,1890.35,429.268
1445948820000,1890.35,1891.14,1889.66,1890.4,376.127
1445948880000,1890.4,1891.31,1889.81,1891.01,168.383
1445948940000,1891.02,1892.0,1890.51,1891.69,275.634
1445949000000,1891.48,1892.22,1891.22,1891.97,335.945
1445949060000,1891.97,1892.0,1890.2,1890.46,244.566
1445949120000,1890.46,1890.94,1889.2,1889.4,394.53
1445949180000,1889.4,1889.59,1888.09,1888.47,753.79
1445949240000,1888.47,1889.32,1887.88,1888.41,408.98
1445949300000,1888.31,1889.99,1888.31,1889.0,403.705
1445949360000,1888.96,1889.0,1888.0,1888.12,203.662
1445949420000,1888.12,1888.26,1887.0,1887.97,367.898
1445949480000,1887.97,1889.3,1887.53,1889.07,182.11
1445949540000,1889.1,1890.0,1888.95,1889.7,196.698
1445949600000,1889.79,1890.0,1889.33,1889.82,152.23
1445949660000,1889.82,1890.05,1889.57,1889.57,118.775
1445949720000,1889.6,1891.49,1889.6,1891.08,290.272
1445949780000,1891.11,1892.9,1890.94,1892.62,286.92
1445949840000,1892.61,1893.78,1892.01,1893.44,456.314
1445949900000,1893.58,1895.51,1893.29,1895.48,637.37
1445949960000,1895.41,1898.26,1895.13,1897.99,1443.906
1445950020000,1897.98,1905.0,1895.77,1904.95,1751.585
1445950080000,1904.95,1907.1,1902.19,1907.02,2402.231
1445950140000,1907.02,1912.0,1907.02,1911.33,2433.556
1445950200000,1911.02,1911.57,1906.1,1910.0,1979.731
1445950260000,1909.46,1918.18,1909.46,1918.0,2290.177
1445950320000,1918.0,1918.18,1913.92,1914.03,2439.46
1445950380000,1914.03,1919.88,1914.02,1919.8,1475.07
1445950440000,1919.88,1920.91,1915.01,1919.66,3076.361
1445950500000,1919.92,1928.78,1917.76,1925.59,2262.771
1445950560000,1926.02,1926.23,1921.0,1923.06,2052.968
1445950620000,1923.06,1923.45,1918.0,1922.18,1315.878
1445950680000,1922.37,1923.01,1919.21,1919.52,1098.842
1445950740000,1920.0,1921.07,1919.0,1919.93,1344.259
1445950800000,1919.92,1928.88,1919.92,1928.57,1707.356
1445950860000,1928.57,1928.94,1923.1,1924.54,1512.691
1445950920000,1924.53,1927.0,1923.0,1926.0,1010.288
1445950980000,1926.0,1926.99,1924.0,1925.5,774.96
1445951040000,1925.35,1926.0,1922.16,1922.89,878.024
1445951100000,1922.89,1923.0,1918.0,1919.15,1234.609
1445951160000,1919.15,1920.42,1916.01,1920.42,987.223
1445951220000,1920.42,1922.0,1920.0,1920.85,1039.823
1445951280000,1920.86,1921.0,1920.0,1920.54,693.224
1445951340000,1920.54,1925.0,1920.53,1923.77,720.265
1445951400000,1923.76,1923.76,1920.0,1920.12,571.166
1445951460000,1920.12,1920.4,1918.9,1919.29,928.833
1445951520000,1919.29,1919.52,1918.1,1919.36,408.548
1445951580000,1919.41,1919.47,1917.0,1918.1,712.111
1445951640000,1918.11,1923.1,1917.67,1920.85,1045.5
1445951700000,1920.97,1922.12,1919.2,1919.49,830.659
1445951760000,1919.7,1921.02,1919.59,1920.7,582.649
1445951820000,1920.71,1920.87,1919.18,1919.61,302.777
1445951880000,1919.6,1919.61,1917.5,1918.0,892.333
1445951940000,1917.94,1919.5,1917.5,1919.5,528.404
1445952000000,1919.17,1920.77,1919.17,1920.7,766.396
1445952060000,1920.7,1921.95,1919.13,1920.68,832.621
1445952120000,1920.68,1920.8,1918.15,1919.8,645.741
1445952180000,1919.8,1923.0,1919.33,1922.55,1016.117
1445952240000,1922.79,1923.99,1921.0,1921.41,847.253
1445952300000,1921.41,1923.0,1920.01,1922.91,415.131
1445952360000,1922.99,1923.8,1920.91,1921.8,820.241
1445952420000,1921.74,1924.26,1921.59,1923.74,918.829
1445952480000,1923.74,1924.3,1922.61,1924.3,209.962
1445952540000,1924.3,1924.3,1921.05,1922.39,479.027
1445952600000,1922.39,1922.83,1921.36,1922.04,253.74
1445952660000,1922.04,1922.4,1920.91,1922.01,307.251
1445952720000,1922.01,1922.03,1920.8,1921.18,179.464
1445952780000,1921.17,1921.62,1919.69,1921.61,265.483
1445952840000,1921.61,1923.01,1921.2,1923.01,201.969
1445952900000,1923.0,1924.3,1922.84,1924.14,266.215
1445952960000,1924.29,1926.0,1922.5,1922.97,1421.585
1445953020000,1922.97,1924.0,1922.0,1924.0,354.591
1445953080000,1924.0,1927.51,1923.76,1927.28,647.144
1445953140000,1927.29,1932.0,1926.97,1931.78,1021.144
1445953200000,1931.14,1932.44,1926.07,1928.0,1204.923
1445953320000,1927.74,1927.74,1925.15,1927.0,514.917
1445953440000,1926.5,1927.68,1925.91,1926.83,518.913
1445953500000,1926.52,1929.0,1926.34,1927.43,527.827
1445953560000,1927.43,1927.73,1925.93,1927.7,382.823
1445953620000,1927.59,1928.49,1926.96,1927.6,287.647
1445953680000,1927.37,1927.9,1926.15,1926.56,348.242
1445953740000,1926.88,1927.41,1924.03,1924.04,329.175
1445953800000,1924.46,1924.5,1923.12,1923.58,374.552
1445953920000,1923.0,1923.48,1922.38,1922.77,353.021
1445953980000,1922.79,1923.0,1919.44,1919.91,515.682
1445954040000,1919.89,1923.0,1919.6,1921.1,504.826
1445954220000,1921.94,1922.0,1920.3,1920.94,296.95
1445954340000,1921.08,1921.15,1920.0,1920.41,262.284
1445954400000,1920.41,1920.65,1917.1,1917.81,507.803
1445954520000,1921.3,1923.38,1920.01,1923.06,589.856
1445954580000,1923.36,1924.57,1922.43,1922.77,614.824
1445954640000,1922.46,1922.88,1921.0,1922.25,356.324
1445954700000,1922.25,1923.99,1922.25,1923.97,393.369
1445954760000,1923.83,1924.5,1922.26,1922.26,357.398
1445954820000,1922.26,1923.36,1922.09,1922.51,302.009
1445954880000,1922.77,1923.5,1922.0,1922.03,224.019
1445954940000,1922.03,1922.32,1921.3,1921.94,300.41
1445955000000,1921.98,1922.88,1920.47,1921.5,379.197
1445955060000,1921.5,1922.47,1920.55,1922.47,357.738
1445955120000,1922.16,1922.67,1921.65,1922.0,125.778
1445955180000,1922.0,1922.9,1921.91,1922.33,207.912
1445955240000,1922.31,1924.84,1921.9,1922.9,543.403
1445955300000,1922.91,1922.91,1921.48,1922.0,240.408
1445955360000,1922.0,1922.57,1921.21,1921.98,184.436
1445955420000,1921.74,1922.56,1921.01,1921.99,185.633
1445955480000,1922.0,1923.0,1921.97,1922.94,193.331
1445955600000,1923.98,1925.0,1922.5,1924.39,601.399
1445955660000,1924.03,1926.86,1924.0,1926.86,372.748
1445955780000,1926.98,1928.0,1925.0,1928.0,623.2
1445955840000,1928.0,1929.0,1925.0,1927.01,644.257
1445955900000,1926.99,1931.34,1926.5,1931.0,826.032
1445956020000,1930.4,1930.69,1927.77,1929.0,467.772
1445956140000,1931.19,1934.28,1931.18,1933.69,626.432
1445956200000,1933.45,1939.89,1932.58,1935.39,1290.084
1445956320000,1936.41,1940.0,1936.26,1938.8,913.739
1445956440000,1944.77,1944.85,1935.56,1939.47,1097.376
1445956560000,1934.96,1939.09,1934.79,1939.09,1182.729
1445956620000,1939.0,1941.06,1938.82,1941.06,821.972
1445956740000,1937.82,1939.36,1937.5,1937.92,687.502
1445956920000,1931.96,1935.59,1931.96,1933.99,803.269
1445957100000,1930.0,1931.9,1929.95,1931.6,582.42
1445957160000,1931.6,1932.35,1926.3,1928.0,583.744
1445957220000,1928.14,1929.83,1928.0,1929.82,330.274
1445957280000,1929.82,1933.17,1929.56,1932.12,1087.122
1445957340000,1932.11,1932.55,1931.5,1932.0,341.591
1445957400000,1932.03,1932.42,1928.62,1928.91,492.051
1445957520000,1927.0,1927.52,1923.99,1924.68,520.878
1445957580000,1924.08,1924.67,1920.0,1920.3,701.271
1445957700000,1923.46,1924.0,1918.13,1918.2,841.995
1445957760000,1918.2,1921.67,1916.9,1921.07,892.421
1445957820000,1921.07,1921.8,1918.33,1918.33,672.569
1445957880000,1918.33,1919.22,1915.9,1918.11,489.407
1445958000000,1921.55,1921.9,1918.5,1918.61,640.864
1445958060000,1918.5,1920.9,1918.5,1919.31,299.213
1445958120000,1919.29,1922.3,1919.0,1921.82,358.749
1445958240000,1921.64,1923.52,1921.64,1922.0,355.112
1445958360000,1921.48,1921.52,1918.2,1918.2,458.832
1445958540000,1911.99,1915.48,1910.66,1915.0,1279.955
1445958600000,1915.12,1917.36,1915.0,1915.74,469.443
1445958720000,1912.48,1915.82,1910.6,1915.45,1035.726
1445958780000,1915.45,1918.0,1914.0,1917.06,639.291
1445959020000,1919.88,1921.05,1918.69,1919.54,433.292
1445959140000,1916.31,1919.0,1915.1,1919.0,277.941
1445959260000,1919.12,1920.61,1918.51,1920.33,547.708
1445959380000,1919.2,1919.35,1917.71,1917.71,350.184
1445959620000,1919.73,1919.95,1918.1,1918.3,126.692
1445959740000,1917.89,1917.9,1916.73,1916.86,150.055
1445959800000,1916.85,1916.88,1913.76,1914.7,747.275
1445959920000,1915.17,1915.49,1912.13,1912.64,552.81
1445960160000,1914.65,1917.72,1914.43,1917.0,675.185
1445960220000,1917.0,1919.0,1917.0,1917.9,476.791
1445960280000,1917.89,1918.0,1916.48,1917.96,273.401
1445960340000,1917.92,1918.9,1917.07,1918.21,208.944
1445960400000,1918.21,1920.0,1918.01,1920.0,319.081
1445960460000,1920.0,1922.37,1919.81,1921.08,909.897
1445960520000,1921.01,1921.3,1918.0,1918.87,320.255
1445960580000,1918.87,1918.87,1917.36,1917.52,104.715
1445960640000,1917.52,1918.01,1916.2,1916.85,178.141
1445960700000,1916.88,1918.57,1916.8,1918.26,174.953
1445960940000,1919.55,1920.59,1919.28,1920.01,218.367
1445961000000,1920.02,1920.54,1919.92,1920.29,111.502
1445961060000,1920.22,1920.37,1919.38,1919.44,112.855
1445961120000,1919.45,1921.2,1918.95,1921.15,319.437
1445961240000,1921.72,1922.4,1921.5,1921.95,278.136
1445961300000,1922.05,1922.74,1920.1,1922.4,260.691
1445961360000,1922.48,1922.9,1920.2,1921.81,268.545
1445961420000,1921.8,1923.0,1920.23,1922.52,245.697
1445961480000,1922.52,1922.82,1921.36,1922.67,200.164
1445961540000,1922.69,1923.0,1921.52,1921.63,150.472
1445961600000,1921.65,1921.96,1919.05,1919.6,293.721
1445961660000,1919.38,1920.07,1917.13,1918.62,296.47
1445961720000,1918.58,1918.62,1916.02,1917.0,431.653
1445961780000,1917.0,1918.9,1916.56,1917.85,288.553
1445961840000,1917.85,1918.56,1917.02,1917.95,267.197
1445961900000,1917.92,1919.04,1917.02,1917.7,235.847
1445961960000,1918.02,1918.06,1916.0,1916.42,257.507
1445962020000,1916.09,1917.24,1916.01,1917.1,178.924
1445962080000,1917.06,1918.68,1916.5,1917.67,354.191
1445962140000,1917.44,1918.35,1917.0,1918.35,232.98
1445962200000,1918.36,1918.68,1917.33,1917.96,326.01
1445962260000,1917.93,1918.48,1917.37,1918.0,176.274
1445962320000,1918.0,1919.0,1917.33,1917.77,273.338
1445962380000,1917.77,1918.0,1916.97,1917.48,317.872
1445962440000,1917.48,1918.14,1917.21,1918.0,275.277
1445962500000,1918.0,1918.47,1917.46,1918.37,134.295
1445962560000,1918.38,1919.5,1918.18,1919.48,200.197
1445962620000,1919.48,1920.96,1919.2,1920.65,157.742
1445962680000,1920.65,1922.57,1920.57,1922.5,217.003
1445962740000,1922.5,1923.5,1922.09,1923.01,220.209
1445962800000,1923.0,1924.39,1923.0,1923.79,440.082
1445962860000,1924.11,1927.78,1923.8,1924.98,559.013
1445962920000,1924.98,1927.77,1924.64,1926.93,395.16
1445962980000,1926.7,1928.29,1926.66,1927.23,342.057
1445963040000,1927.11,1927.36,1925.0,1925.0,310.733
1445963100000,1924.99,1925.23,1923.7,1925.22,297.239
1445963160000,1925.2,1927.46,1921.89,1925.47,440.903
1445963280000,1928.28,1930.29,1928.11,1929.67,557.383
1445963340000,1929.54,1934.8,1929.2,1930.59,697.919
1445963400000,1930.65,1931.99,1927.51,1927.51,360.996
1445963460000,1928.3,1929.83,1926.7,1927.94,343.372
1445963520000,1928.0,1929.99,1927.96,1929.72,314.651
1445963580000,1929.47,1929.96,1927.55,1927.55,244.559
1445963640000,1927.55,1929.0,1926.64,1927.0,247.942
1445963700000,1926.96,1927.0,1926.51,1926.53,62.113
1445963760000,1926.68,1926.81,1926.0,1926.01,69.395
1445963820000,1926.04,1927.0,1926.0,1926.16,139.855
1445963880000,1926.16,1927.0,1926.0,1927.0,170.461
1445963940000,1926.99,1929.66,1926.95,1928.9,444.215
1445964000000,1928.85,1929.0,1927.88,1928.6,185.102
1445964060000,1928.61,1929.0,1928.0,1928.25,248.216
1445964120000,1928.25,1928.25,1927.04,1927.46,79.478
1445964180000,1927.45,1927.45,1926.0,1927.0,317.244
1445964240000,1927.0,1927.81,1927.0,1927.29,88.689
1445964300000,1927.29,1928.38,1926.98,1928.11,96.436
1445964420000,1929.0,1930.0,1928.97,1929.88,171.9
1445964480000,1929.89,1932.82,1929.4,1932.4,315.171
1445964540000,1932.4,1934.25,1932.08,1932.99,399.828
1445964600000,1932.99,1933.0,1930.46,1931.3,322.858
1445964660000,1931.27,1932.58,1931.01,1932.58,122.856
1445964720000,1932.33,1934.14,1932.33,1932.98,235.088
1445964780000,1932.98,1933.05,1930.1,1930.98,179.117
1445964840000,1930.38,1930.8,1929.0,1929.55,231.734
1445964900000,1929.56,1931.33,1929.55,1930.29,327.927
1445964960000,1930.29,1930.72,1929.51,1929.81,199.974
1445965020000,1929.81,1929.98,1927.85,1928.26,127.75
1445965080000,1928.3,1928.45,1926.01,1926.11,263.985
1445965140000,1926.19,1926.47,1925.0,1925.44,227.984
1445965320000,1928.29,1929.34,1927.0,1927.38,228.427
1445965380000,1927.37,1927.87,1927.0,1927.54,47.402
1445965440000,1927.61,1930.29,1927.51,1929.96,206.836
1445965560000,1930.0,1930.0,1927.38,1927.81,116.245
1445965620000,1927.76,1928.75,1927.0,1928.36,169.116
1445965680000,1928.36,1930.88,1928.36,1930.38,381.055
1445965800000,1930.0,1930.01,1928.76,1929.52,107.102
1445965860000,1929.52,1931.07,1929.52,1930.24,93.704
1445965920000,1930.24,1931.04,1928.36,1930.5,245.878
1445965980000,1930.49,1931.98,1930.42,1931.6,129.677
1445966040000,1931.6,1934.93,1931.49,1932.33,233.385
1445966100000,1932.5,1932.66,1928.39,1928.98,258.048
1445966160000,1928.98,1930.44,1928.38,1930.44,265.553
1445966220000,1930.3,1932.11,1929.94,1932.08,111.441
1445966280000,1932.07,1932.31,1931.62,1932.06,254.407
1445966340000,1932.04,1932.04,1929.38,1929.39,213.128
1445966400000,1929.38,1930.99,1929.16,1930.39,208.158
1445966460000,1930.21,1931.05,1929.97,1930.48,107.626
1445966520000,1930.48,1930.48,1929.0,1929.46,194.678
1445966580000,1929.46,1929.56,1928.85,1929.39,47.418
1445966640000,1929.38,1929.58,1928.8,1929.09,55.56
1445966700000,1929.08,1929.81,1928.8,1929.74,98.799
1445966760000,1929.74,1934.99,1929.48,1930.35,339.126
1445966820000,1930.34,1930.37,1929.0,1930.2,109.452
1445966880000,1930.21,1931.99,1930.12,1931.61,105.113
1445966940000,1931.38,1931.38,1930.0,1930.53,98.435
1445967000000,1930.53,1930.53,1930.0,1930.39,42.283
1445967060000,1930.39,1930.39,1929.03,1929.12,61.245
1445967120000,1929.46,1929.47,1928.0,1928.16,141.797
1445967180000,1928.16,1929.0,1927.66,1928.23,133.768
1445967240000,1928.23,1929.29,1928.23,1929.25,86.655
1445967300000,1929.13,1931.0,1929.12,1930.68,135.765
1445967360000,1930.67,1930.8,1928.07,1928.32,146.71
1445967420000,1928.08,1929.23,1928.0,1929.23,62.391
1445967480000,1929.23,1930.29,1929.23,1929.82,50.946
1445967540000,1929.67,1930.23,1929.66,1930.23,32.407
1445967600000,1930.23,1931.0,1930.18,1930.61,63.23
1445967660000,1930.31,1932.95,1930.0,1932.32,180.717
1445967720000,1932.38,1933.26,1930.55,1931.92,255.25
1445967780000,1932.0,1933.0,1932.0,1932.82,157.213
1445967840000,1932.82,1934.6,1932.22,1934.1,193.416
1445967900000,1934.13,1934.99,1933.31,1933.58,223.237
1445967960000,1933.6,1934.82,1932.82,1934.82,130.735
1445968020000,1934.82,1935.0,1933.56,1933.81,172.618
1445968080000,1933.81,1935.0,1933.0,1935.0,179.59
1445968140000,1934.75,1936.0,1934.64,1935.7,232.489
1445968200000,1935.7,1935.99,1935.0,1935.29,113.189
1445968260000,1935.32,1936.25,1935.12,1936.25,70.682
1445968320000,1936.25,1938.0,1936.1,1937.98,192.155
1445968380000,1937.81,1938.89,1937.49,1938.44,238.83
1445968440000,1938.44,1938.73,1936.99,1937.0,181.984
1445968500000,1936.99,1938.84,1935.8,1938.24,159.813
1445968560000,1938.43,1938.9,1935.0,1936.22,106.543
1445968620000,1936.22,1936.23,1932.47,1933.43,208.167
1445968680000,1933.43,1934.87,1933.29,1934.86,145.009
1445968740000,1934.85,1936.41,1934.82,1935.59,112.856
1445968800000,1935.34,1935.66,1931.0,1932.52,167.172
1445968860000,1932.52,1932.84,1927.0,1928.37,307.362
1445968920000,1928.36,1928.73,1924.02,1924.69,409.562
1445968980000,1924.42,1924.42,1921.0,1921.0,361.418
1445969040000,1921.0,1923.67,1920.5,1920.67,445.75
1445969100000,1920.5,1921.62,1917.0,1920.9,681.0769
1445969160000,1920.9,1924.7,1920.75,1924.0,416.939
1445969220000,1924.0,1924.0,1919.3,1919.96,155.122
1445969340000,1922.12,1923.7,1921.91,1922.8,129.613
1445969400000,1922.74,1923.22,1922.6,1923.0,180.803
1445969460000,1922.9,1923.12,1920.52,1920.87,152.093
1445969520000,1920.95,1924.3,1920.13,1923.38,208.557
1445969580000,1923.31,1923.37,1921.69,1921.69,77.43
1445969700000,1921.75,1923.42,1921.69,1922.42,89.498
1445969760000,1922.39,1922.39,1921.5,1921.98,54.524
1445969820000,1921.98,1923.28,1921.93,1921.94,172.129
1445969880000,1921.94,1923.18,1921.7,1922.05,141.762
1445969940000,1922.05,1922.57,1921.22,1921.32,68.297
1445970060000,1921.44,1921.44,1920.96,1920.96,85.097
1445970120000,1920.96,1923.0,1920.93,1921.91,214.57
1445970180000,1921.91,1922.46,1921.17,1921.53,98.105
1445970240000,1921.53,1921.88,1920.29,1921.33,136.347
1445970300000,1921.33,1921.33,1920.69,1920.7,63.275
1445970360000,1920.81,1923.33,1920.7,1922.0,142.77
1445970420000,1922.09,1923.2,1921.29,1921.8,86.599
1445970480000,1921.42,1921.42,1921.0,1921.0,39.744
1445970540000,1921.07,1921.07,1918.01,1918.38,146.486
1445970600000,1918.3,1919.05,1918.0,1918.01,150.621
